pokemon_slug,move_slug,method,level
iron-hands,wild-charge,level-up,56
iron-jugulis,acrobatics,machine,0
iron-jugulis,air-cutter,machine,0
iron-jugulis,air-cutter,level-up,1
iron-jugulis,air-slash,machine,0
iron-jugulis,air-slash,level-up,56
iron-jugulis,assurance,level-up,14
iron-jugulis,body-slam,machine,0
iron-jugulis,charge-beam,machine,0
iron-jugulis,crunch,machine,0
iron-jugulis,crunch,level-up,35
iron-jugulis,dark-pulse,machine,0
iron-jugulis,dark-pulse,level-up,70
iron-jugulis,double-edge,machine,0
iron-jugulis,dragon-breath,level-up,21
iron-jugulis,dragon-cheer,machine,0
iron-jugulis,dragon-pulse,machine,0
iron-jugulis,dragon-pulse,level-up,84
iron-jugulis,dragon-tail,machine,0
iron-jugulis,dual-wingbeat,machine,0
iron-jugulis,earth-power,machine,0
iron-jugulis,electric-terrain,machine,0
iron-jugulis,electric-terrain,level-up,1
iron-jugulis,endure,machine,0
iron-jugulis,facade,machine,0
iron-jugulis,fire-blast,machine,0
iron-jugulis,fire-fang,machine,0
iron-jugulis,flamethrower,machine,0
iron-jugulis,flash-cannon,machine,0
iron-jugulis,fly,machine,0
iron-jugulis,focus-blast,machine,0
iron-jugulis,focus-energy,level-up,1
iron-jugulis,giga-impact,machine,0
iron-jugulis,heat-wave,machine,0
iron-jugulis,hurricane,machine,0
iron-jugulis,hydro-pump,machine,0
iron-jugulis,hyper-beam,machine,0
iron-jugulis,hyper-beam,level-up,91
iron-jugulis,hyper-voice,machine,0
iron-jugulis,hyper-voice,level-up,42
iron-jugulis,iron-head,machine,0
iron-jugulis,knock-off,machine,0
iron-jugulis,knock-off,level-up,63
iron-jugulis,lash-out,machine,0
iron-jugulis,metal-sound,machine,0
iron-jugulis,meteor-beam,machine,0
iron-jugulis,outrage,machine,0
iron-jugulis,outrage,level-up,77
iron-jugulis,protect,machine,0
iron-jugulis,rain-dance,machine,0
iron-jugulis,rest,machine,0
iron-jugulis,roar,machine,0
iron-jugulis,roar,level-up,7
iron-jugulis,rock-tomb,machine,0
iron-jugulis,scary-face,machine,0
iron-jugulis,sleep-talk,machine,0
iron-jugulis,snarl,machine,0
iron-jugulis,snarl,level-up,28
iron-jugulis,substitute,machine,0
iron-jugulis,sunny-day,machine,0
iron-jugulis,tailwind,machine,0
iron-jugulis,take-down,machine,0
iron-jugulis,taunt,machine,0
iron-jugulis,tera-blast,machine,0
iron-jugulis,throat-chop,machine,0
iron-jugulis,tri-attack,level-up,1
iron-jugulis,u-turn,machine,0
iron-jugulis,work-up,level-up,1
iron-jugulis,zen-headbutt,machine,0
iron-moth,acid-spray,machine,0
iron-moth,acid-spray,level-up,1
iron-moth,acrobatics,machine,0
iron-moth,agility,machine,0
iron-moth,air-slash,machine,0
iron-moth,bug-buzz,machine,0
iron-moth,bug-buzz,level-up,84
iron-moth,charge-beam,machine,0
iron-moth,confuse-ray,machine,0
iron-moth,dazzling-gleam,machine,0
iron-moth,discharge,level-up,42
iron-moth,electric-terrain,machine,0
iron-moth,electric-terrain,level-up,1
iron-moth,ember,level-up,1
iron-moth,endure,machine,0
iron-moth,energy-ball,machine,0
iron-moth,facade,machine,0
iron-moth,fiery-dance,level-up,56
iron-moth,fire-blast,machine,0
iron-moth,fire-spin,machine,0
iron-moth,fire-spin,level-up,14
iron-moth,flame-charge,machine,0
iron-moth,flamethrower,machine,0
iron-moth,flare-blitz,machine,0
iron-moth,flash-cannon,machine,0
iron-moth,giga-impact,machine,0
iron-moth,gust,level-up,1
iron-moth,heat-wave,machine,0
iron-moth,helping-hand,machine,0
iron-moth,hurricane,machine,0
iron-moth,hurricane,level-up,77
iron-moth,hyper-beam,machine,0
iron-moth,light-screen,machine,0
iron-moth,lunge,machine,0
iron-moth,lunge,level-up,28
iron-moth,metal-sound,machine,0
iron-moth,metal-sound,level-up,63
iron-moth,meteor-beam,machine,0
iron-moth,morning-sun,level-up,70
iron-moth,overheat,machine,0
iron-moth,overheat,level-up,91
iron-moth,pounce,machine,0
iron-moth,protect,machine,0
iron-moth,psychic,machine,0
iron-moth,rest,machine,0
iron-moth,screech,level-up,35
iron-moth,sleep-talk,machine,0
iron-moth,sludge-wave,machine,0
iron-moth,sludge-wave,level-up,49
iron-moth,solar-beam,machine,0
iron-moth,struggle-bug,machine,0
iron-moth,struggle-bug,level-up,7
iron-moth,substitute,machine,0
iron-moth,sunny-day,machine,0
iron-moth,swift,machine,0
iron-moth,take-down,machine,0
iron-moth,take-down,level-up,21
iron-moth,tera-blast,machine,0
iron-moth,toxic,machine,0
iron-moth,toxic-spikes,machine,0
iron-moth,u-turn,machine,0
iron-moth,venoshock,machine,0
iron-moth,whirlwind,level-up,1
iron-thorns,bite,level-up,28
iron-thorns,blizzard,machine,0
iron-thorns,body-press,machine,0
iron-thorns,body-slam,machine,0
iron-thorns,breaking-swipe,machine,0
iron-thorns,brick-break,machine,0
iron-thorns,bulldoze,machine,0
iron-thorns,charge,machine,0
iron-thorns,charge,level-up,35
iron-thorns,charge-beam,machine,0
iron-thorns,crunch,machine,0
iron-thorns,curse,machine,0
iron-thorns,dig,machine,0
iron-thorns,double-edge,machine,0
iron-thorns,dragon-claw,machine,0
iron-thorns,dragon-dance,machine,0
iron-thorns,dragon-tail,machine,0
iron-thorns,earth-power,machine,0
iron-thorns,earthquake,machine,0
iron-thorns,earthquake,level-up,70
iron-thorns,eerie-impulse,machine,0
iron-thorns,electric-terrain,machine,0
iron-thorns,electric-terrain,level-up,1
iron-thorns,electro-ball,machine,0
iron-thorns,electroweb,machine,0
iron-thorns,endure,machine,0
iron-thorns,facade,machine,0
iron-thorns,fire-blast,machine,0
iron-thorns,fire-fang,machine,0
iron-thorns,fire-fang,level-up,1
iron-thorns,fire-punch,machine,0
iron-thorns,flamethrower,machine,0
iron-thorns,fling,machine,0
iron-thorns,focus-blast,machine,0
iron-thorns,giga-impact,machine,0
iron-thorns,giga-impact,level-up,91
iron-thorns,heavy-slam,machine,0
iron-thorns,high-horsepower,machine,0
iron-thorns,hyper-beam,machine,0
iron-thorns,ice-beam,machine,0
iron-thorns,ice-fang,machine,0
iron-thorns,ice-fang,level-up,1
iron-thorns,ice-punch,machine,0
iron-thorns,iron-defense,machine,0
iron-thorns,iron-defense,level-up,1
iron-thorns,iron-head,machine,0
iron-thorns,low-kick,machine,0
iron-thorns,metal-claw,machine,0
iron-thorns,meteor-beam,machine,0
iron-thorns,pin-missile,level-up,63
iron-thorns,power-gem,machine,0
iron-thorns,protect,machine,0
iron-thorns,rain-dance,machine,0
iron-thorns,rest,machine,0
iron-thorns,rock-blast,machine,0
iron-thorns,rock-slide,machine,0
iron-thorns,rock-slide,level-up,42
iron-thorns,rock-throw,level-up,1
iron-thorns,rock-tomb,machine,0
iron-thorns,rock-tomb,level-up,21
iron-thorns,sandstorm,machine,0
iron-thorns,sandstorm,level-up,49
iron-thorns,sand-tomb,machine,0
iron-thorns,scary-face,machine,0
iron-thorns,screech,level-up,7
iron-thorns,sleep-talk,machine,0
iron-thorns,smack-down,machine,0
iron-thorns,snarl,machine,0
iron-thorns,spikes,machine,0
iron-thorns,stealth-rock,machine,0
iron-thorns,stealth-rock,level-up,77
iron-thorns,stomping-tantrum,machine,0
iron-thorns,stone-edge,machine,0
iron-thorns,stone-edge,level-up,84
iron-thorns,substitute,machine,0
iron-thorns,sunny-day,machine,0
iron-thorns,supercell-slam,machine,0
iron-thorns,swords-dance,machine,0
iron-thorns,take-down,machine,0
iron-thorns,taunt,machine,0
iron-thorns,tera-blast,machine,0
iron-thorns,thunder,machine,0
iron-thorns,thunderbolt,machine,0
iron-thorns,thunder-fang,machine,0
iron-thorns,thunder-fang,level-up,1
iron-thorns,thunder-punch,machine,0
iron-thorns,thunder-wave,machine,0
iron-thorns,volt-switch,machine,0
iron-thorns,wild-charge,machine,0
iron-thorns,wild-charge,level-up,56
frigibax,aqua-tail,egg,0
frigibax,avalanche,machine,0
frigibax,bite,level-up,24
frigibax,blizzard,machine,0
frigibax,body-slam,machine,0
frigibax,crunch,machine,0
frigibax,crunch,level-up,44
frigibax,dig,machine,0
frigibax,draco-meteor,machine,0
frigibax,dragon-breath,level-up,12
frigibax,dragon-claw,machine,0
frigibax,dragon-claw,level-up,32
frigibax,dragon-pulse,machine,0
frigibax,dragon-rush,egg,0
frigibax,dragon-tail,machine,0
frigibax,dragon-tail,level-up,1
frigibax,endure,machine,0
frigibax,facade,machine,0
frigibax,focus-energy,level-up,18
frigibax,freeze-dry,egg,0
frigibax,helping-hand,machine,0
frigibax,ice-beam,machine,0
frigibax,ice-beam,level-up,40
frigibax,ice-fang,machine,0
frigibax,ice-fang,level-up,29
frigibax,icicle-crash,level-up,48
frigibax,icicle-spear,machine,0
frigibax,icicle-spear,egg,0
frigibax,icy-wind,machine,0
frigibax,icy-wind,level-up,6
frigibax,leer,level-up,1
frigibax,outrage,machine,0
frigibax,protect,machine,0
frigibax,rain-dance,machine,0
frigibax,rest,machine,0
frigibax,sleep-talk,machine,0
frigibax,snowscape,machine,0
frigibax,substitute,machine,0
frigibax,swords-dance,machine,0
frigibax,tackle,level-up,1
frigibax,take-down,machine,0
frigibax,take-down,level-up,36
frigibax,tera-blast,machine,0
arctibax,aerial-ace,machine,0
arctibax,avalanche,machine,0
arctibax,bite,level-up,24
arctibax,blizzard,machine,0
arctibax,body-slam,machine,0
arctibax,brick-break,machine,0
arctibax,crunch,machine,0
arctibax,crunch,level-up,50
arctibax,dig,machine,0
arctibax,draco-meteor,machine,0
arctibax,dragon-breath,level-up,12
arctibax,dragon-claw,machine,0
arctibax,dragon-pulse,machine,0
arctibax,dragon-tail,machine,0
arctibax,dragon-tail,level-up,1
arctibax,endure,machine,0
arctibax,facade,machine,0
arctibax,focus-energy,level-up,18
arctibax,helping-hand,machine,0
arctibax,ice-beam,machine,0
arctibax,ice-beam,level-up,45
arctibax,ice-fang,machine,0
arctibax,ice-fang,level-up,29
arctibax,icicle-crash,level-up,55
arctibax,icicle-spear,machine,0
arctibax,icy-wind,machine,0
arctibax,icy-wind,level-up,6
arctibax,iron-head,machine,0
arctibax,leer,level-up,1
arctibax,outrage,machine,0
arctibax,protect,machine,0
arctibax,rain-dance,machine,0
arctibax,rest,machine,0
arctibax,scary-face,machine,0
arctibax,sleep-talk,machine,0
arctibax,snowscape,machine,0
arctibax,substitute,machine,0
arctibax,swords-dance,machine,0
arctibax,tackle,level-up,1
arctibax,take-down,machine,0
arctibax,take-down,level-up,40
arctibax,tera-blast,machine,0
arctibax,aqua-tail,egg,0
arctibax,dragon-claw,level-up,32
arctibax,dragon-rush,egg,0
arctibax,freeze-dry,egg,0
arctibax,icicle-spear,egg,0
baxcalibur,aerial-ace,machine,0
baxcalibur,avalanche,machine,0
baxcalibur,bite,level-up,24
baxcalibur,blizzard,machine,0
baxcalibur,body-press,machine,0
baxcalibur,body-slam,machine,0
baxcalibur,breaking-swipe,machine,0
baxcalibur,breaking-swipe,level-up,1
baxcalibur,brick-break,machine,0
baxcalibur,bulldoze,machine,0
baxcalibur,crunch,machine,0
baxcalibur,crunch,level-up,55
baxcalibur,dig,machine,0
baxcalibur,double-edge,machine,0
baxcalibur,draco-meteor,machine,0
baxcalibur,dragon-breath,level-up,12
baxcalibur,dragon-cheer,machine,0
baxcalibur,dragon-claw,machine,0
baxcalibur,dragon-claw,level-up,35
baxcalibur,dragon-dance,machine,0
baxcalibur,dragon-pulse,machine,0
baxcalibur,dragon-tail,machine,0
baxcalibur,dragon-tail,level-up,1
baxcalibur,earthquake,machine,0
baxcalibur,endure,machine,0
baxcalibur,facade,machine,0
baxcalibur,false-swipe,machine,0
baxcalibur,focus-energy,level-up,18
baxcalibur,giga-impact,machine,0
baxcalibur,glaive-rush,level-up,0
baxcalibur,helping-hand,machine,0
baxcalibur,high-horsepower,machine,0
baxcalibur,hyper-beam,machine,0
baxcalibur,ice-beam,machine,0
baxcalibur,ice-beam,level-up,48
baxcalibur,ice-fang,machine,0
baxcalibur,ice-fang,level-up,29
baxcalibur,ice-shard,level-up,1
baxcalibur,icicle-crash,level-up,62
baxcalibur,icicle-spear,machine,0
baxcalibur,icy-wind,machine,0
baxcalibur,icy-wind,level-up,6
baxcalibur,iron-head,machine,0
baxcalibur,leer,level-up,1
baxcalibur,outrage,machine,0
baxcalibur,protect,machine,0
baxcalibur,rain-dance,machine,0
baxcalibur,rest,machine,0
baxcalibur,scale-shot,machine,0
baxcalibur,scary-face,machine,0
baxcalibur,sleep-talk,machine,0
baxcalibur,snowscape,machine,0
baxcalibur,snowscape,level-up,1
baxcalibur,stomping-tantrum,machine,0
baxcalibur,substitute,machine,0
baxcalibur,swords-dance,machine,0
baxcalibur,tackle,level-up,1
baxcalibur,take-down,machine,0
baxcalibur,take-down,level-up,42
baxcalibur,tera-blast,machine,0
baxcalibur,thunder-fang,machine,0
baxcalibur,zen-headbutt,machine,0
baxcalibur,aqua-tail,egg,0
baxcalibur,dragon-rush,egg,0
baxcalibur,freeze-dry,egg,0
baxcalibur,icicle-spear,egg,0
gimmighoul,astonish,level-up,1
gimmighoul,confuse-ray,machine,0
gimmighoul,endure,machine,0
gimmighoul,hex,machine,0
gimmighoul,light-screen,machine,0
gimmighoul,nasty-plot,machine,0
gimmighoul,night-shade,machine,0
gimmighoul,power-gem,machine,0
gimmighoul,protect,machine,0
gimmighoul,reflect,machine,0
gimmighoul,rest,machine,0
gimmighoul,shadow-ball,machine,0
gimmighoul,sleep-talk,machine,0
gimmighoul,substitute,machine,0
gimmighoul,tackle,level-up,1
gimmighoul,take-down,machine,0
gimmighoul,tera-blast,machine,0
gimmighoul,thief,machine,0
gholdengo,astonish,level-up,1
gholdengo,charge-beam,machine,0
gholdengo,confuse-ray,machine,0
gholdengo,confuse-ray,level-up,14
gholdengo,dazzling-gleam,machine,0
gholdengo,electro-ball,machine,0
gholdengo,endure,machine,0
gholdengo,flash-cannon,machine,0
gholdengo,fling,machine,0
gholdengo,focus-blast,machine,0
gholdengo,focus-punch,machine,0
gholdengo,giga-impact,machine,0
gholdengo,heavy-slam,machine,0
gholdengo,hex,machine,0
gholdengo,hyper-beam,machine,0
gholdengo,iron-head,machine,0
gholdengo,light-screen,machine,0
gholdengo,low-kick,machine,0
gholdengo,low-sweep,machine,0
gholdengo,make-it-rain,level-up,56
gholdengo,memento,level-up,70
gholdengo,metal-sound,machine,0
gholdengo,metal-sound,level-up,28
gholdengo,nasty-plot,machine,0
gholdengo,nasty-plot,level-up,63
gholdengo,night-shade,machine,0
gholdengo,night-shade,level-up,7
gholdengo,poltergeist,machine,0
gholdengo,power-gem,machine,0
gholdengo,power-gem,level-up,49
gholdengo,protect,machine,0
gholdengo,psychic,machine,0
gholdengo,psyshock,machine,0
gholdengo,recover,level-up,42
gholdengo,reflect,machine,0
gholdengo,rest,machine,0
gholdengo,sandstorm,machine,0
gholdengo,shadow-ball,machine,0
gholdengo,shadow-ball,level-up,35
gholdengo,sleep-talk,machine,0
gholdengo,steel-beam,machine,0
gholdengo,substitute,machine,0
gholdengo,substitute,level-up,21
gholdengo,tackle,level-up,1
gholdengo,take-down,machine,0
gholdengo,tera-blast,machine,0
gholdengo,thief,machine,0
gholdengo,thunder,machine,0
gholdengo,thunderbolt,machine,0
gholdengo,thunder-punch,machine,0
gholdengo,thunder-wave,machine,0
gholdengo,trick,machine,0
wo-chien,absorb,level-up,1
wo-chien,body-press,machine,0
wo-chien,body-slam,machine,0
wo-chien,bullet-seed,machine,0
wo-chien,dark-pulse,machine,0
wo-chien,dark-pulse,level-up,40
wo-chien,endure,machine,0
wo-chien,energy-ball,machine,0
wo-chien,facade,machine,0
wo-chien,foul-play,machine,0
wo-chien,foul-play,level-up,55
wo-chien,giga-drain,machine,0
wo-chien,giga-drain,level-up,45
wo-chien,giga-impact,machine,0
wo-chien,grass-knot,machine,0
wo-chien,grassy-terrain,machine,0
wo-chien,grassy-terrain,level-up,65
wo-chien,growth,level-up,30
wo-chien,hex,machine,0
wo-chien,hyper-beam,machine,0
wo-chien,ingrain,level-up,35
wo-chien,knock-off,machine,0
wo-chien,knock-off,level-up,70
wo-chien,lash-out,machine,0
wo-chien,leaf-storm,machine,0
wo-chien,leaf-storm,level-up,75
wo-chien,leech-seed,level-up,25
wo-chien,light-screen,machine,0
wo-chien,magical-leaf,machine,0
wo-chien,mean-look,level-up,1
wo-chien,mega-drain,level-up,20
wo-chien,mud-shot,machine,0
wo-chien,mud-slap,machine,0
wo-chien,payback,level-up,10
wo-chien,poison-powder,level-up,15
wo-chien,pollen-puff,machine,0
wo-chien,power-whip,level-up,60
wo-chien,protect,machine,0
wo-chien,rain-dance,machine,0
wo-chien,reflect,machine,0
wo-chien,rest,machine,0
wo-chien,ruination,level-up,50
wo-chien,scary-face,machine,0
wo-chien,seed-bomb,machine,0
wo-chien,sleep-talk,machine,0
wo-chien,snarl,machine,0
wo-chien,solar-beam,machine,0
wo-chien,solar-blade,machine,0
wo-chien,spite,machine,0
wo-chien,spite,level-up,1
wo-chien,stun-spore,level-up,15
wo-chien,substitute,machine,0
wo-chien,sunny-day,machine,0
wo-chien,take-down,machine,0
wo-chien,taunt,machine,0
wo-chien,tera-blast,machine,0
wo-chien,tickle,level-up,5
wo-chien,trailblaze,machine,0
wo-chien,zen-headbutt,machine,0
chien-pao,acrobatics,machine,0
chien-pao,aerial-ace,machine,0
chien-pao,avalanche,machine,0
chien-pao,blizzard,machine,0
chien-pao,brick-break,machine,0
chien-pao,crunch,machine,0
chien-pao,dark-pulse,machine,0
chien-pao,dark-pulse,level-up,40
chien-pao,endure,machine,0
chien-pao,facade,machine,0
chien-pao,false-swipe,machine,0
chien-pao,giga-impact,machine,0
chien-pao,haze,machine,0
chien-pao,haze,level-up,15
chien-pao,hex,machine,0
chien-pao,hyper-beam,machine,0
chien-pao,ice-fang,machine,0
chien-pao,ice-shard,level-up,20
chien-pao,ice-spinner,machine,0
chien-pao,icicle-crash,level-up,45
chien-pao,icy-wind,machine,0
chien-pao,icy-wind,level-up,5
chien-pao,lash-out,machine,0
chien-pao,mean-look,level-up,1
chien-pao,mist,level-up,15
chien-pao,night-slash,level-up,35
chien-pao,payback,level-up,10
chien-pao,powder-snow,level-up,1
chien-pao,protect,machine,0
chien-pao,psychic-fangs,machine,0
chien-pao,rain-dance,machine,0
chien-pao,recover,level-up,65
chien-pao,rest,machine,0
chien-pao,ruination,level-up,50
chien-pao,sacred-sword,level-up,60
chien-pao,scary-face,machine,0
chien-pao,sheer-cold,level-up,75
chien-pao,sleep-talk,machine,0
chien-pao,snarl,machine,0
chien-pao,snowscape,machine,0
chien-pao,snowscape,level-up,30
chien-pao,spite,machine,0
chien-pao,spite,level-up,1
chien-pao,substitute,machine,0
chien-pao,sucker-punch,level-up,55
chien-pao,swords-dance,machine,0
chien-pao,swords-dance,level-up,25
chien-pao,take-down,machine,0
chien-pao,taunt,machine,0
chien-pao,tera-blast,machine,0
chien-pao,throat-chop,machine,0
chien-pao,throat-chop,level-up,70
ting-lu,body-press,machine,0
ting-lu,body-slam,machine,0
ting-lu,bulldoze,machine,0
ting-lu,bulldoze,level-up,20
ting-lu,dark-pulse,machine,0
ting-lu,dark-pulse,level-up,40
ting-lu,dig,machine,0
ting-lu,double-edge,machine,0
ting-lu,earth-power,machine,0
ting-lu,earthquake,machine,0
ting-lu,earthquake,level-up,70
ting-lu,endure,machine,0
ting-lu,facade,machine,0
ting-lu,fissure,level-up,75
ting-lu,giga-impact,machine,0
ting-lu,heavy-slam,machine,0
ting-lu,hex,machine,0
ting-lu,hyper-beam,machine,0
ting-lu,lash-out,machine,0
ting-lu,mean-look,level-up,1
ting-lu,memento,level-up,65
ting-lu,mud-shot,machine,0
ting-lu,mud-slap,machine,0
ting-lu,payback,level-up,10
ting-lu,protect,machine,0
ting-lu,rest,machine,0
ting-lu,rock-slide,machine,0
ting-lu,rock-slide,level-up,60
ting-lu,rock-tomb,machine,0
ting-lu,ruination,level-up,50
ting-lu,sandstorm,machine,0
ting-lu,sand-tomb,machine,0
ting-lu,sand-tomb,level-up,1
ting-lu,scary-face,machine,0
ting-lu,sleep-talk,machine,0
ting-lu,snarl,machine,0
ting-lu,spikes,machine,0
ting-lu,spikes,level-up,5
ting-lu,spite,machine,0
ting-lu,spite,level-up,1
ting-lu,stealth-rock,machine,0
ting-lu,stomp,level-up,15
ting-lu,stomping-tantrum,machine,0
ting-lu,stomping-tantrum,level-up,45
ting-lu,stone-edge,machine,0
ting-lu,substitute,machine,0
ting-lu,sunny-day,machine,0
ting-lu,take-down,machine,0
ting-lu,taunt,machine,0
ting-lu,taunt,level-up,30
ting-lu,tera-blast,machine,0
ting-lu,thrash,level-up,35
ting-lu,throat-chop,machine,0
ting-lu,throat-chop,level-up,55
ting-lu,whirlwind,level-up,25
ting-lu,zen-headbutt,machine,0
chi-yu,bounce,level-up,55
chi-yu,burning-jealousy,machine,0
chi-yu,confuse-ray,machine,0
chi-yu,confuse-ray,level-up,30
chi-yu,crunch,machine,0
chi-yu,dark-pulse,machine,0
chi-yu,dark-pulse,level-up,40
chi-yu,ember,level-up,1
chi-yu,endure,machine,0
chi-yu,facade,machine,0
chi-yu,fire-blast,machine,0
chi-yu,fire-spin,machine,0
chi-yu,flame-charge,machine,0
chi-yu,flame-charge,level-up,20
chi-yu,flamethrower,machine,0
chi-yu,flame-wheel,level-up,5
chi-yu,flare-blitz,machine,0
chi-yu,giga-impact,machine,0
chi-yu,heat-wave,machine,0
chi-yu,hex,machine,0
chi-yu,hyper-beam,machine,0
chi-yu,incinerate,level-up,25
chi-yu,inferno,level-up,65
chi-yu,lash-out,machine,0
chi-yu,lava-plume,level-up,45
chi-yu,light-screen,machine,0
chi-yu,mean-look,level-up,1
chi-yu,memento,level-up,70
chi-yu,nasty-plot,machine,0
chi-yu,nasty-plot,level-up,35
chi-yu,overheat,machine,0
chi-yu,overheat,level-up,75
chi-yu,payback,level-up,10
chi-yu,protect,machine,0
chi-yu,psychic,machine,0
chi-yu,reflect,machine,0
chi-yu,rest,machine,0
chi-yu,ruination,level-up,50
chi-yu,scary-face,machine,0
chi-yu,sleep-talk,machine,0
chi-yu,snarl,machine,0
chi-yu,spite,machine,0
chi-yu,spite,level-up,1
chi-yu,substitute,machine,0
chi-yu,sunny-day,machine,0
chi-yu,swagger,level-up,60
chi-yu,take-down,machine,0
chi-yu,taunt,machine,0
chi-yu,temper-flare,machine,0
chi-yu,tera-blast,machine,0
chi-yu,will-o-wisp,machine,0
chi-yu,will-o-wisp,level-up,15
chi-yu,zen-headbutt,machine,0
roaring-moon,acrobatics,machine,0
roaring-moon,aerial-ace,machine,0
roaring-moon,air-slash,machine,0
roaring-moon,bite,level-up,1
roaring-moon,body-press,machine,0
roaring-moon,body-slam,machine,0
roaring-moon,breaking-swipe,machine,0
roaring-moon,breaking-swipe,level-up,1
roaring-moon,brick-break,machine,0
roaring-moon,crunch,machine,0
roaring-moon,dark-pulse,machine,0
roaring-moon,dig,machine,0
roaring-moon,double-edge,machine,0
roaring-moon,double-edge,level-up,91
roaring-moon,draco-meteor,machine,0
roaring-moon,dragon-breath,level-up,1
roaring-moon,dragon-cheer,machine,0
roaring-moon,dragon-claw,machine,0
roaring-moon,dragon-claw,level-up,28
roaring-moon,dragon-dance,machine,0
roaring-moon,dragon-dance,level-up,56
roaring-moon,dragon-pulse,machine,0
roaring-moon,dragon-rush,level-up,63
roaring-moon,dragon-tail,machine,0
roaring-moon,earthquake,machine,0
roaring-moon,endure,machine,0
roaring-moon,facade,machine,0
roaring-moon,fire-blast,machine,0
roaring-moon,fire-fang,machine,0
roaring-moon,fire-spin,machine,0
roaring-moon,flamethrower,machine,0
roaring-moon,flamethrower,level-up,42
roaring-moon,fly,machine,0
roaring-moon,fly,level-up,70
roaring-moon,focus-energy,level-up,1
roaring-moon,giga-impact,machine,0
roaring-moon,headbutt,level-up,14
roaring-moon,heat-wave,machine,0
roaring-moon,hurricane,machine,0
roaring-moon,hydro-pump,machine,0
roaring-moon,hyper-beam,machine,0
roaring-moon,hyper-voice,machine,0
roaring-moon,incinerate,level-up,7
roaring-moon,iron-head,machine,0
roaring-moon,jaw-lock,level-up,1
roaring-moon,knock-off,machine,0
roaring-moon,lash-out,machine,0
roaring-moon,leer,level-up,1
roaring-moon,metal-claw,machine,0
roaring-moon,night-slash,level-up,49
roaring-moon,outrage,machine,0
roaring-moon,protect,machine,0
roaring-moon,rest,machine,0
roaring-moon,roar,machine,0
roaring-moon,rock-slide,machine,0
roaring-moon,roost,level-up,84
roaring-moon,scale-shot,machine,0
roaring-moon,scale-shot,level-up,1
roaring-moon,scary-face,machine,0
roaring-moon,scary-face,level-up,21
roaring-moon,shadow-claw,machine,0
roaring-moon,sleep-talk,machine,0
roaring-moon,snarl,machine,0
roaring-moon,stomping-tantrum,machine,0
roaring-moon,stone-edge,machine,0
roaring-moon,substitute,machine,0
roaring-moon,sunny-day,machine,0
roaring-moon,sunny-day,level-up,1
roaring-moon,tailwind,machine,0
roaring-moon,take-down,machine,0
roaring-moon,taunt,machine,0
roaring-moon,tera-blast,machine,0
roaring-moon,throat-chop,machine,0
roaring-moon,throat-chop,level-up,77
roaring-moon,thunder-fang,machine,0
roaring-moon,u-turn,machine,0
roaring-moon,x-scissor,machine,0
roaring-moon,zen-headbutt,machine,0
roaring-moon,zen-headbutt,level-up,35
iron-valiant,aerial-ace,machine,0
iron-valiant,agility,machine,0
iron-valiant,aura-sphere,machine,0
iron-valiant,brick-break,machine,0
iron-valiant,calm-mind,machine,0
iron-valiant,charge-beam,machine,0
iron-valiant,close-combat,machine,0
iron-valiant,close-combat,level-up,63
iron-valiant,coaching,machine,0
iron-valiant,confuse-ray,machine,0
iron-valiant,dazzling-gleam,machine,0
iron-valiant,dazzling-gleam,level-up,28
iron-valiant,destiny-bond,level-up,77
iron-valiant,disable,level-up,1
iron-valiant,double-team,level-up,1
iron-valiant,drain-punch,machine,0
iron-valiant,electric-terrain,machine,0
iron-valiant,electric-terrain,level-up,1
iron-valiant,encore,machine,0
iron-valiant,endure,machine,0
iron-valiant,energy-ball,machine,0
iron-valiant,expanding-force,machine,0
iron-valiant,false-swipe,machine,0
iron-valiant,feint,level-up,14
iron-valiant,fire-punch,machine,0
iron-valiant,fling,machine,0
iron-valiant,focus-blast,machine,0
iron-valiant,fury-cutter,level-up,1
iron-valiant,future-sight,machine,0
iron-valiant,future-sight,level-up,21
iron-valiant,giga-impact,machine,0
iron-valiant,grass-knot,machine,0
iron-valiant,helping-hand,machine,0
iron-valiant,hex,machine,0
iron-valiant,hyper-beam,machine,0
iron-valiant,hyper-voice,machine,0
iron-valiant,hypnosis,level-up,7
iron-valiant,ice-punch,machine,0
iron-valiant,icy-wind,machine,0
iron-valiant,imprison,machine,0
iron-valiant,knock-off,machine,0
iron-valiant,knock-off,level-up,70
iron-valiant,leaf-blade,level-up,49
iron-valiant,light-screen,machine,0
iron-valiant,liquidation,machine,0
iron-valiant,low-kick,machine,0
iron-valiant,magical-leaf,machine,0
iron-valiant,metronome,machine,0
iron-valiant,misty-terrain,machine,0
iron-valiant,moonblast,level-up,56
iron-valiant,night-slash,level-up,42
iron-valiant,poison-jab,machine,0
iron-valiant,protect,machine,0
iron-valiant,psybeam,machine,0
iron-valiant,psychic,machine,0
iron-valiant,psychic-terrain,machine,0
iron-valiant,psycho-cut,level-up,35
iron-valiant,psych-up,machine,0
iron-valiant,psyshock,machine,0
iron-valiant,quick-guard,level-up,84
iron-valiant,reflect,machine,0
iron-valiant,rest,machine,0
iron-valiant,reversal,machine,0
iron-valiant,shadow-ball,machine,0
iron-valiant,shadow-claw,machine,0
iron-valiant,shadow-sneak,level-up,1
iron-valiant,skill-swap,machine,0
